locationID,brandID,storeID,latitude,longitude,storeName,address,suburb,postcode,state,phone,distance,fax,locationFeatures,openingHours,operationalInfo,openingHoursExceptions,isOpen,openingDate,closingDate,cncEnabled,cncStore
34256337,3,6666,-27.434076,153.065449,Ascot,Corner Racecourse Street And Dobson Street,Ascot,4007,QLD,(07) 2105 0580,19.351,,,"{'mondayOpen': '09:00', 'mondayClose': '21:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '19:00'}","{'storeManager': 'STEPHEN HOHIPA', 'areaRegion': 'QLD2CB', 'areaRegionMgr': 'Kellianne Doyle', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34255950,3,8370,-27.534649,153.206071,Currumbin Court Bottleshop,3 Currumbin Court,Capalaba,4157,QLD,(07) 3726 9691,18.232,,,"{'mondayOpen': '10:00', 'mondayClose': '19:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '19:00', 'thursdayOpen': '10:00', 'thursdayClose': '20:00', 'fridayOpen': '10:00', 'fridayClose': '20:00', 'saturdayOpen': '10:00', 'saturdayClose': '20:00', 'sundayOpen': '10:00', 'sundayClose': '18:00'}","{'storeManager': 'KYM PATTISON', 'areaRegion': 'QNS7', 'areaRegionMgr': 'Ben Harris', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256331,3,6649,-27.445695,152.952585,The Gap,992 Water Works Road,The Gap,4061,QLD,(07) 3734 0859,14.682,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '20:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'TALJINDER SINGH', 'areaRegion': 'QLD2CB', 'areaRegionMgr': 'Kellianne Doyle', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256314,3,6510,-27.456476,153.154731,Wynnum West,2021 Wynnum Road,Wynnum West,4178,QLD,(07) 3734 0853,13.21,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'JOEL POLAK', 'areaRegion': 'QLD1CB', 'areaRegionMgr': 'Matthue Woods', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256316,3,6616,-27.679369,153.115719,Marsden,55-77  Chambers Flat Road,Marsden,4132,QLD,(07) 3726 9693,19.352,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'MICHELLE BADGERY', 'areaRegion': 'QNS6', 'areaRegionMgr': 'Ian Haines', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256160,3,6094,-27.42253,153.034156,Lutwyche,543 Lutwyche Rd & Lowerson Rd,Lutwyche,4030,QLD,(07) 3922 8480,18.454,,,"{'mondayOpen': '09:00', 'mondayClose': '21:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'MICHELLE MCGRATH', 'areaRegion': 'QLD2CB', 'areaRegionMgr': 'Kellianne Doyle', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256306,3,6472,-27.424107,152.999613,Alderley,34 South Pine Road,Alderley,4051,QLD,(07) 3550 2580,19.465,,,"{'mondayOpen': '09:00', 'mondayClose': '21:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'LAURENCE RUDDLE', 'areaRegion': 'QLD2CB', 'areaRegionMgr': 'Kellianne Doyle', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256300,3,6460,-27.696581,153.039344,Park Ridge,Park Ridge Road,Park Ridge,4125,QLD,(07) 3380 4880,17.007,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '20:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'PAUL DWYER', 'areaRegion': 'QNS6', 'areaRegionMgr': 'Ian Haines', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34255941,3,8339,-27.422718,152.990481,Enoggera,318 Wardell Street,Enoggera,4051,QLD,(07) 3734 0868,19.613,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '19:00'}","{'storeManager': 'JASON MARCH', 'areaRegion': 'QLD2CB', 'areaRegionMgr': 'Kellianne Doyle', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256225,3,6136,-27.454041,153.167096,Wynnum,210 West Avenue,Wynnum,4178,QLD,(07) 3734 0843,14.298,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '20:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '20:00', 'sundayOpen': '10:00', 'sundayClose': '19:00'}","{'storeManager': 'ZOE JEFFERIES', 'areaRegion': 'QLD1CB', 'areaRegionMgr': 'Matthue Woods', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256418,3,6597,-27.6616,153.171,Hyperdome Liquor King,14-38 Bryants Road,Loganholme,4129,QLD,(07) 3734 0809,18.215,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'PAREURUORA TAPSELL', 'areaRegion': 'QNS6', 'areaRegionMgr': 'Ian Haines', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256179,3,8638,-27.66163,153.17115,Fitzys Loganholme Drive,Corner Pacific Highway And Bryants Road,Loganholme,4129,QLD,(07) 3726 9651,18.228,,,"{'mondayOpen': '10:00', 'mondayClose': '21:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '21:00', 'thursdayOpen': '10:00', 'thursdayClose': '22:00', 'fridayOpen': '10:00', 'fridayClose': '22:00', 'saturdayOpen': '10:00', 'saturdayClose': '22:00', 'sundayOpen': '10:00', 'sundayClose': '20:00'}","{'storeManager': 'JADE KEENE', 'areaRegion': 'QNS6', 'areaRegionMgr': 'Ian Haines', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256181,3,8641,-27.663414,153.175631,Loganholme Shopping Village,37-59 Bryants Road,Loganholme,4129,QLD,(07) 3734 0874,18.658,,,"{'mondayOpen': '10:00', 'mondayClose': '20:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '21:00', 'fridayOpen': '10:00', 'fridayClose': '21:00', 'saturdayOpen': '10:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '20:00'}","{'storeManager': 'ROBERT OSWALD', 'areaRegion': 'QNS6', 'areaRegionMgr': 'Ian Haines', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34255942,3,8340,-27.492447,153.216923,Birkdale Grape,180 Birkdale Road,Birkdale,4159,QLD,(07) 3726 9650,18.236,,,"{'mondayOpen': '10:00', 'mondayClose': '20:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '20:00', 'fridayOpen': '10:00', 'fridayClose': '21:00', 'saturdayOpen': '10:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '20:00'}","{'storeManager': 'ASHLEY HOFFMAN', 'areaRegion': 'QNS7', 'areaRegionMgr': 'Ben Harris', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256168,3,6113,-27.692578,153.135438,Waterford Plaza Cellars,Corner Kingston-Beenleigh Road And Tygum Road,Waterford,4133,QLD,(07) 3734 0840,17.31,,,"{'mondayOpen': '09:00', 'mondayClose': '19:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '19:00', 'thursdayOpen': '09:00', 'thursdayClose': '20:00', 'fridayOpen': '09:00', 'fridayClose': '20:00', 'saturdayOpen': '09:00', 'saturdayClose': '20:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'CALEB KJAERGAARD', 'areaRegion': 'QNS6', 'areaRegionMgr': 'Ian Haines', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256074,3,6004,-27.403211,153.031153,Kedron,346-366 Gympie Road,Kedron,4031,QLD,(07) 3069 1580,16.426,,,"{'mondayOpen': '09:00', 'mondayClose': '21:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'JOCK HADJION', 'areaRegion': 'QLD2CB', 'areaRegionMgr': 'Kellianne Doyle', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256299,3,6324,-27.40879,152.979984,Brookside,Osborne Road,Mitchelton,4053,QLD,(07) 3513 9280,18.594,,,"{'mondayOpen': '09:00', 'mondayClose': '21:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '21:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '21:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '20:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'TORY BUTEUX', 'areaRegion': 'QLD2CB', 'areaRegionMgr': 'Kellianne Doyle', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256182,3,8642,-27.693008,153.143167,Fitzys Waterford,24-34 Albert Street,Waterford,4133,QLD,(07) 3726 9672,17.867,,,"{'mondayOpen': '10:00', 'mondayClose': '20:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '21:00', 'fridayOpen': '10:00', 'fridayClose': '22:00', 'saturdayOpen': '10:00', 'saturdayClose': '22:00', 'sundayOpen': '10:00', 'sundayClose': '19:00'}","{'storeManager': 'PETER FULLER', 'areaRegion': 'QNS6', 'areaRegionMgr': 'Ian Haines', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256406,3,6535,-27.646412,152.87173,Redbank Plains,393 Redbank Plains Road,Redbank Plains,4301,QLD,(07) 3201 9380,16.929,,,"{'mondayOpen': '09:00', 'mondayClose': '19:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '19:00', 'thursdayOpen': '09:00', 'thursdayClose': '20:00', 'fridayOpen': '09:00', 'fridayClose': '20:00', 'saturdayOpen': '09:00', 'saturdayClose': '20:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'CINDY LARCOMBE', 'areaRegion': 'QLD8', 'areaRegionMgr': 'Konrad Kolmet (Secondment)', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256308,3,6478,-27.676598,152.902948,Springfield Orion,1 Main Street,Springfield Central,4300,QLD,(07) 3470 3180,19.36,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'JESSICA BUCKINGHAM', 'areaRegion': 'QLD8', 'areaRegionMgr': 'Konrad Kolmet (Secondment)', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256011,3,8375,-27.39519,152.997682,Everton Park Hotel Barn,101 Flockton Street,Everton Park,4053,QLD,(07) 3726 9626,16.568,,,"{'mondayOpen': '10:00', 'mondayClose': '20:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '21:00', 'fridayOpen': '10:00', 'fridayClose': '21:00', 'saturdayOpen': '10:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '19:00'}","{'storeManager': 'ANTHONY SOMMERS', 'areaRegion': 'QLD2CB', 'areaRegionMgr': 'Kellianne Doyle', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256295,3,6294,-27.389259,153.049179,Wavell Heights,159-167 Hamilton Road,Wavell Heights,4012,QLD,(07) 3734 0850,14.572,,,"{'mondayOpen': '10:00', 'mondayClose': '20:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '21:00', 'fridayOpen': '10:00', 'fridayClose': '21:00', 'saturdayOpen': '10:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '20:00'}","{'storeManager': 'IVAYLO NEDYALKOV', 'areaRegion': 'QLD2CB', 'areaRegionMgr': 'Kellianne Doyle', 'regionZone': 'QLD', 'regionZoneMgr': 'Mat Davey'}",[],True,,,True,True
34256180,3,8640,-27.690339,153.177928,Clarks Rd Liquor King,2-8 Ascot Drive,Loganholme,4129,QLD,(07) 3734 0873,12.594,,,"{'mondayOpen': '10:00', 'mondayClose': '20:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '20:00', 'fridayOpen': '10:00', 'fridayClose': '21:00', 'saturdayOpen': '10:00', 'saturdayClose': '20:00', 'sundayOpen': '10:00', 'sundayClose': '19:00'}","{'storeManager': 'MICHAEL HALL', 'areaRegion': 'QNS6', 'areaRegionMgr': 'Ian Haines', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256183,3,8643,-27.700065,153.168514,Edens Landing Liquor King,127 Castille Crescent,Edens Landing,4207,QLD,(07) 3734 0875,12.436,,,"{'mondayOpen': '11:00', 'mondayClose': '19:00', 'tuesdayOpen': '11:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '11:00', 'wednesdayClose': '19:00', 'thursdayOpen': '11:00', 'thursdayClose': '19:00', 'fridayOpen': '11:00', 'fridayClose': '20:00', 'saturdayOpen': '11:00', 'saturdayClose': '20:00', 'sundayOpen': '11:00', 'sundayClose': '19:00'}","{'storeManager': 'MATTHEW KNIGHT', 'areaRegion': 'QNS6', 'areaRegionMgr': 'Ian Haines', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34255948,3,8368,-27.526484,153.268425,Cleveland Sands Bottleshop,82-100 Middle Street,Cleveland,4163,QLD,(07) 3734 0870,15.637,,,"{'mondayOpen': '09:00', 'mondayClose': '19:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '19:00', 'thursdayOpen': '09:00', 'thursdayClose': '19:00', 'fridayOpen': '09:00', 'fridayClose': '20:00', 'saturdayOpen': '09:00', 'saturdayClose': '20:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'PHILLIP JOHNSON', 'areaRegion': 'QNS7', 'areaRegionMgr': 'Ben Harris', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34255949,3,8369,-27.526484,153.268425,Cleveland Harbourside Bottleshop,82-100 Middle Street,Cleveland,4163,QLD,(07) 3734 0871,15.637,,,"{'mondayOpen': '09:00', 'mondayClose': '19:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '19:00', 'thursdayOpen': '09:00', 'thursdayClose': '19:00', 'fridayOpen': '09:00', 'fridayClose': '20:00', 'saturdayOpen': '09:00', 'saturdayClose': '20:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'ROWENA MCCULLOCH', 'areaRegion': 'QNS7', 'areaRegionMgr': 'Ben Harris', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256238,3,6204,-27.951385,153.408099,Labrador,36 Frank Street,Labrador,4215,QLD,(07) 3734 0847,3.64,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '20:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '20:00'}","{'storeManager': '', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256162,3,6098,-27.968892,153.415689,Australia Fair,42 Marine Parade,Southport,4215,QLD,(07) 5668 4980,18.918,,,"{'mondayOpen': '09:00', 'mondayClose': '19:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '19:00', 'thursdayOpen': '09:00', 'thursdayClose': '20:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '19:00'}","{'storeManager': 'BLAKE CHAPMAN', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256421,3,6608,-27.977818,153.380717,Ashmore,Corner Nerang-Southport Road And Currumburra Road,Ashmore,4214,QLD,(07) 3726 9689,18.913,,,"{'mondayOpen': '09:00', 'mondayClose': '19:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '19:00', 'thursdayOpen': '09:00', 'thursdayClose': '19:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '18:00', 'sundayOpen': '10:00', 'sundayClose': '18:00'}","{'storeManager': '', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256405,3,6534,-27.979797,153.425049,Main Beach,26-30 Tedder Avenue,Main Beach,4217,QLD,(07) 3726 9688,17.559,,,"{'mondayOpen': '10:00', 'mondayClose': '20:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '20:00', 'thursdayOpen': '10:00', 'thursdayClose': '20:00', 'fridayOpen': '10:00', 'fridayClose': '21:00', 'saturdayOpen': '10:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '20:00'}","{'storeManager': 'PHILIP UNDERWOOD', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256075,3,6007,-27.985491,153.410135,Southport Park,Cnr Ferry And Benowa Road,Southport,4215,QLD,(07) 5635 5280,17.258,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '18:00'}","{'storeManager': 'DANA LALICH', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256237,3,6203,-27.899853,153.385617,Coombabah,21 Hansford Road,Coombabah,4216,QLD,(07) 3734 0846,8.484,,,"{'mondayOpen': '10:00', 'mondayClose': '19:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '19:00', 'thursdayOpen': '10:00', 'thursdayClose': '20:00', 'fridayOpen': '10:00', 'fridayClose': '20:00', 'saturdayOpen': '10:00', 'saturdayClose': '20:00', 'sundayOpen': '10:00', 'sundayClose': '19:00'}","{'storeManager': 'TINA WILSON', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256301,3,6461,-27.99962,153.37724,Benowa Village,Corner Ross Street And Ashmore Road,Ashmore,4217,QLD,(07) 5510 7580,16.844,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '21:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '21:00', 'sundayOpen': '09:00', 'sundayClose': '19:00'}","{'storeManager': 'BRADLEY OWEN', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256252,3,8688,-27.999577,153.427829,Surfers Paradise Express,3240 Gold Coast Highway,Surfers Paradise,4217,QLD,(07) 3734 0837,15.359,,,"{'mondayOpen': '10:00', 'mondayClose': '22:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '22:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '22:00', 'thursdayOpen': '10:00', 'thursdayClose': '22:00', 'fridayOpen': '10:00', 'fridayClose': '22:00', 'saturdayOpen': '10:00', 'saturdayClose': '22:00', 'sundayOpen': '10:00', 'sundayClose': '21:00'}","{'storeManager': '', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256414,3,6544,-27.925676,153.323704,Pacific Pines,2 Universal Street,Pacific Pines,4211,QLD,(07) 3726 9696,7.376,,,"{'mondayOpen': '10:00', 'mondayClose': '19:00', 'tuesdayOpen': '10:00', 'tuesdayClose': '19:00', 'wednesdayOpen': '10:00', 'wednesdayClose': '19:00', 'thursdayOpen': '10:00', 'thursdayClose': '20:00', 'fridayOpen': '10:00', 'fridayClose': '21:00', 'saturdayOpen': '10:00', 'saturdayClose': '21:00', 'sundayOpen': '10:00', 'sundayClose': '19:00'}","{'storeManager': 'PAUL RANISAV', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
34256420,3,6599,-27.998022,153.338097,Nerang,57 Station Street,Nerang,4211,QLD,(07) 3734 0802,18.754,,,"{'mondayOpen': '09:00', 'mondayClose': '20:00', 'tuesdayOpen': '09:00', 'tuesdayClose': '20:00', 'wednesdayOpen': '09:00', 'wednesdayClose': '20:00', 'thursdayOpen': '09:00', 'thursdayClose': '20:00', 'fridayOpen': '09:00', 'fridayClose': '21:00', 'saturdayOpen': '09:00', 'saturdayClose': '19:00', 'sundayOpen': '09:00', 'sundayClose': '18:00'}","{'storeManager': 'VICTORIA CAMERON', 'areaRegion': 'QNS5', 'areaRegionMgr': 'Luke Pope (Secondment)', 'regionZone': 'QNS', 'regionZoneMgr': 'Adam Hill'}",[],True,,,True,True
