section,Row_ID,resource_type,author_id,conversation_id,created_at,id,in_reply_to_user_id,lang,possibly_sensitive,reply_settings,text,editable_until,edits_remaining,impression_count,is_edit_eligible,like_count,quote_count,reply_count,retweet_count,mentions_0_end,mentions_0_id,mentions_0_start,mentions_0_username,referenced_tweets_0_id,referenced_tweets_0_type,Right_section,Right_resource_type,Right_Row_ID,Right_created_at,description,followers_count,following_count,Right_id,listed_count,location,name,pinned_tweet_id,profile_image_url,protected,tweet_count,url,username,verified
data,63,tweets,23024272,1585781009408491520,2022-10-28T00:16:43.000Z,1585787612052209664,948657180,en,0,everyone,"@izoebe Hi Ingrid, thanks for reaching out. To report an abandoned or lost trolley, please fill in this form at our help centre https://t.co/pTRYRRXDax.",2022-10-28T00:46:43.000Z,5,0,0,0,0,1,0,7,948657180,0,izoebe,1585781009408491520,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,64,tweets,23024272,1585174523061895168,2022-10-26T21:46:17.000Z,1585387365757067264,1047485521990057991,en,0,everyone,"@sleepyslotho Hi there, we're sorry to hear that. Please fill in this form https://t.co/ScUQynvu4T and a team member will be in touch. Apologies for the inconvenience caused, thanks.",2022-10-26T22:16:17.000Z,5,0,0,0,0,0,0,13,1047485521990057991,0,sleepyslotho,1585174523061895168,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,65,tweets,23024272,1584335033820925952,2022-10-24T00:19:02.000Z,1584338641421500416,1502331373142802437,en,0,everyone,"@aussiealpha95 Hi Alpha, we can’t determine stock levels from here, but we recommend asking the team at your local ALDI next time you're in store for stock availability in your area. We concluded the trial of our online Special Buys program in August 2022.",2022-10-24T00:49:02.000Z,5,0,0,0,0,0,0,"","","","",1584335033820925952,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,66,tweets,23024272,1583342370858315776,2022-10-23T21:51:51.000Z,1584301604177870848,1583341874571452417,en,0,everyone,"@HowattKnox Hi Adam, unfortunately, we can’t determine stock levels from here, but we recommend asking the team at your local ALDI next time you're in store for groceries. They’ll be able to help with stock availability in your area. Thanks for reaching out!",2022-10-23T22:21:51.000Z,5,0,0,0,0,0,0,11,1583341874571452417,0,HowattKnox,1583342370858315776,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,67,tweets,23024272,1583352183835136000,2022-10-23T21:50:33.000Z,1584301275809984512,1315976177316581377,en,0,everyone,"@thisisedwinad Hi Edwina, unfortunately, we can’t determine stock levels from here, but we recommend asking the team at your local ALDI next time you're in store for groceries. They’ll be able to help with stock availability in your area. Thanks!",2022-10-23T22:20:33.000Z,5,0,0,0,0,1,0,14,1315976177316581377,0,thisisedwinad,1583352183835136000,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,68,tweets,23024272,1582897549056167937,2022-10-20T01:36:42.000Z,1582908637625782272,35644904,en,0,everyone,"@junglegirl_1976 Hi Kim, unfortunately, we can’t determine stock levels from here, but we recommend asking the team at your ALDI next time you're in store for groceries. They’ll be able to help or, visit our website to use our stock checker https://t.co/CiaZ4MnHfJ",2022-10-20T02:06:42.000Z,5,0,0,0,0,1,0,16,35644904,0,junglegirl_1976,1582897549056167937,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,69,tweets,23024272,1582504862121873408,2022-10-19T02:05:37.000Z,1582553523606413313,1621518816,en,0,everyone,"@greenbluehat We’re sorry to hear that, we would like to hear more about your experience. Please complete this form https://t.co/vq81utvbfZ and we will respond to you as soon as possible.",2022-10-19T02:35:37.000Z,5,0,0,0,0,0,0,13,1621518816,0,greenbluehat,1582504862121873408,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,70,tweets,23024272,1582213894457917443,2022-10-18T04:02:57.000Z,1582220666064932864,2564825725,en,0,everyone,"@AngelaMBarra Hi Angela, we’re currently expanding and opening new ALDI stores across the country. Stay tuned to this page for news about new store openings. You never know—we may even open up near you.",2022-10-18T04:32:57.000Z,5,0,0,1,0,1,0,13,2564825725,0,AngelaMBarra,1582213894457917443,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,71,tweets,23024272,1581543942495272962,2022-10-17T00:06:25.000Z,1581798750653394946,1516370580957986818,en,0,everyone,"@CaitrionaPrend1 Hi Caitriona, we’re sorry to hear that. Please feel free to take the remaining product and/or packaging back to your local ALDI for a refund or replacement. Please accept our apologies for any inconvenience caused. We’ll be sure to let the team know about your experience.",2022-10-17T00:36:25.000Z,5,0,0,1,0,1,0,16,1516370580957986818,0,CaitrionaPrend1,1581543942495272962,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,72,tweets,23024272,1581085194806652929,2022-10-16T23:22:27.000Z,1581787686050082821,318841440,en,0,everyone,"@leoniew27 Hi Leonie, we're sorry to hear that and would like to share your feedback with the team. Please fill in this form https://t.co/ScUQynw1Ur and a team member will be in touch. Apologies for the inconvenience caused.",2022-10-16T23:52:27.000Z,5,0,0,0,0,0,0,10,318841440,0,leoniew27,1581085194806652929,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,73,tweets,23024272,1580169172226834433,2022-10-16T22:41:02.000Z,1581777263413981186,54503764,en,0,everyone,"@madisonwales Once you complete the form a team member will be in touch, and you will be able to email them, thanks.",2022-10-16T23:11:02.000Z,5,0,0,0,0,0,0,13,54503764,0,madisonwales,1581174514666606595,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,74,tweets,23024272,1580169172226834433,2022-10-12T21:51:52.000Z,1580315340227383301,54503764,en,0,everyone,"@madisonwales We're sorry to hear that and would like to share your feedback with the team. Please fill in this form https://t.co/ScUQynw1Ur and a team member will be in touch. Alternatively, you're welcome to return to your local ALDI for a refund. Apologies for the inconvenience caused.",2022-10-12T22:21:52.000Z,5,0,0,0,0,1,0,13,54503764,0,madisonwales,1580169172226834433,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,75,tweets,23024272,1579692805521567745,2022-10-12T03:47:20.000Z,1580042408968032256,990951661,en,0,everyone,"@BarbyWT Hi Barby, we would love to see our trolleys return home. Could you help us (and our trolleys) by filling in this form at our help centre https://t.co/ZFlHrJ8HRE  Thanks !",2022-10-12T04:17:20.000Z,5,0,0,0,0,0,0,8,990951661,0,BarbyWT,1579692805521567745,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,76,tweets,23024272,1531509851939311616,2022-10-10T22:48:54.000Z,1579604915088809984,1126843938,en,0,everyone,"@Alex_Reaver Hi Alex, we will be sure to let the team know another customer wants to see this product back in store. Thanks for taking the time to get in touch.",2022-10-10T23:18:54.000Z,5,0,0,4,0,1,0,12,1126843938,0,Alex_Reaver,1579600255011946496,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,77,tweets,23024272,1579261922104340481,2022-10-10T01:38:04.000Z,1579285100034158592,28883471,en,0,everyone,"@gregorerdmann Hi Gregor, We’re sorry to hear that. Please feel free to take the product and/or packaging back to your local ALDI along with your receipt for a refund or replacement. Please accept our apologies for any inconvenience caused. We’ll let the team know about your experience.",2022-10-10T02:08:04.000Z,5,0,0,1,0,0,0,14,28883471,0,gregorerdmann,1579261922104340481,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,78,tweets,23024272,1578227639235776512,2022-10-07T03:38:58.000Z,1578228363650633728,910600964381474816,en,0,everyone,"@I_teach_muggles Hi Matt, we're sorry to hear that. Please fill in this form https://t.co/QtO9bZ59kf and a team member will be in touch. Alternatively, you're welcome to return to your local ALDI for a refund. Apologies for the inconvenience caused.",2022-10-07T04:08:58.000Z,5,0,0,0,0,1,0,16,910600964381474816,0,I_teach_muggles,1578227639235776512,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,79,tweets,23024272,1578132236833988609,2022-10-06T21:50:33.000Z,1578140680291057667,45552601,en,0,everyone,"@defecta Hi Andrew, If you fill in this form, https://t.co/GX9NK5sF2G, select 'Compliment', use 1234 for the product code and include your contact details in the text box, a team member will be in touch to help. Thanks!",2022-10-06T22:20:33.000Z,5,0,0,0,0,1,0,8,45552601,0,defecta,1578132236833988609,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,80,tweets,23024272,1577917843261177856,2022-10-06T21:36:45.000Z,1578137208799756290,1270488975350722560,en,0,everyone,"@NoireWriter Hi Jeffrey, we understand this must have been frustrating, we recommend contacting ALDImobile on 2534 from your ALDImobile ,1300 989 000 from a none ALDI mobile or by emailing feedback@aldimobile.com.au. Thank you.",2022-10-06T22:06:45.000Z,5,0,0,0,0,0,0,12,1270488975350722560,0,NoireWriter,1577917843261177856,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,81,tweets,23024272,1577865396337913857,2022-10-06T04:09:31.000Z,1577873662249783296,781019903574806529,en,0,everyone,"@CharlizeTheroff Hi Charlize, We're sorry to hear that and would like to share your feedback with the team. Please fill in this form https://t.co/iGY1a5QpPm and a team member will be in touch. Alternatively, you're welcome to return to your local ALDI for a refund.",2022-10-06T04:39:31.000Z,5,0,0,0,0,0,0,16,781019903574806529,0,CharlizeTheroff,1577865396337913857,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,82,tweets,23024272,1577539853532925954,2022-10-05T21:47:26.000Z,1577777508774191133,1476113367098003456,en,0,everyone,"@vivien3721 Hi Vivien, We're sorry to hear that and would like to share your feedback with the team. Please fill in this form https://t.co/Ei3gup1Twg and a team member will be in touch. Alternatively, you're welcome to return to your local ALDI for a refund.",2022-10-05T22:17:26.000Z,5,0,0,0,0,1,0,11,1476113367098003456,0,vivien3721,1577539853532925954,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,83,tweets,23024272,1514757905446322180,2022-10-04T03:39:10.000Z,1577141249127112704,4767652554,en,0,everyone,"@RCJMPANDERSON3 To report an abandoned or lost trolley, please fill in this form at our help centre https://t.co/h4LwkklFkQ",2022-10-04T04:09:10.000Z,5,0,0,0,0,0,0,15,4767652554,0,RCJMPANDERSON3,1576075572169822208,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,84,tweets,23024272,1575998961759842304,2022-10-04T02:58:55.000Z,1577131120960864256,2278336386,en,0,everyone,@pabozi You’re welcome to return any item within 60 days to any ALDI store.,2022-10-04T03:28:55.000Z,5,0,0,0,0,0,0,7,2278336386,0,pabozi,1577101519983296512,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,85,tweets,23024272,1576361918704459776,2022-10-04T02:49:18.000Z,1577128702474948608,762900791459840000,en,0,everyone,"@matt_devine_ We're concerned to hear this and would like to hear more. Please fill in this form from our help centre https://t.co/Je6PjclMSb and a team member will be in touch. Thank you.",2022-10-04T03:19:18.000Z,5,0,0,1,0,0,0,13,762900791459840000,0,matt_devine_,1576361918704459776,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,86,tweets,23024272,1576529286970114048,2022-10-04T02:47:31.000Z,1577128249997549568,1501084354705264643,en,0,everyone,"@Itscrispy_chris We’re concerned to hear this and would like to hear more about your experience. Please complete this form https://t.co/acg1z7RkmK, and we will respond to you as soon as possible.",2022-10-04T03:17:31.000Z,5,0,0,0,0,0,0,16,1501084354705264643,0,Itscrispy_chris,1576529286970114048,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,87,tweets,23024272,1577116355567837184,2022-10-04T02:43:56.000Z,1577127349283438593,3379253654,en,0,everyone,"@sharon_longmore We understand, we recommend contacting ALDImobile on 2534 from your ALDImobile or by emailing feedback@aldimobile.com.au. Thank you.",2022-10-04T03:13:56.000Z,5,0,0,1,0,0,0,16,3379253654,0,sharon_longmore,1577116355567837184,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,88,tweets,23024272,1575998961759842304,2022-10-04T00:58:36.000Z,1577100843349942272,2278336386,en,0,everyone,"@pabozi We're sorry to hear that. If you take your receipt back to the store, the store manager will be more than happy to have a look. Please accept our apologies for any inconvenience caused.",2022-10-04T01:28:36.000Z,5,0,0,0,0,0,0,7,2278336386,0,pabozi,1575998961759842304,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
data,89,tweets,23024272,1575397339845754880,2022-09-29T22:50:38.000Z,1575619087849365505,569545634,en,0,everyone,"@jamesdmower We’re concerned to hear this and would like to hear more about your experience. Please complete this form https://t.co/2vTtn41UM5, and we will respond to you as soon as possible.",2022-09-29T23:20:38.000Z,5,0,0,0,0,0,0,12,569545634,0,jamesdmower,1575397339845754880,replied_to,includes,users,0,2009-03-06T03:35:40.000Z,"The official ALDI Australia Twitter account - Follow us for Special Buys, product launches & more. We tweet from 9am-5pm AEDT week days.",30514,15,23024272,287,"NSW, ACT, VIC, SA, WA & QLD",ALDI Australia,"",https://pbs.twimg.com/profile_images/914990529129070592/2xIY3Y-B_normal.jpg,0,15810,"",ALDIAustralia,1
